launch_speed,launch_angle,home_team,woba_value
90.3,9,CHC,0
101.6,17.1,CHC,0
101.6,-4,CHC,0
100.6,-9.2,CHC,0
101,29.7,CHC,2
103.8,13,CHC,0.9
69.1,16.8,CHC,0.9
84.6,33,CHC,0.9
81.9,-17.7,CHC,0
73.3,29,CHC,0.9
100.6,7.3,CHC,0
95.4,16,CHC,0.9
82.9,-20.7,CHC,0
96.5,29,CHC,0
84.4,-15.8,CHC,0
77.7,10.7,CHC,0
96.1,34.5,CHC,0
96.1,25.4,CHC,2
95.3,13,CHC,1.25
64.3,-26,CHC,0
87.2,30,CHC,0
102.4,2.5,CHC,0
82.9,-20.7,CHC,0
106.8,23,CHC,2
85.4,29,CHC,0
86.8,13.9,CHC,0.9
80.7,7.5,CHC,0
85.6,67,CHC,0
97,31,CHC,0
88.9,1.8,CHC,0
82.5,19.2,CHC,0
98.5,-9,CHC,0
110.1,9.1,CHC,0.9
101.8,4,CHC,0
91.8,20,CHC,0
110.1,25,CHC,2
95.1,6.3,CHC,1.25
79.9,42,CHC,0
106.4,-11,CHC,0.9
96.7,-9,CHC,0
84.5,41,CHC,0
87.2,44.7,CHC,0
63.4,-5.9,CHC,0
98.1,25.6,CHC,2
94,13.6,CHC,0.9
76.3,58,CHC,0
65.5,40.4,CHC,1.25
72.9,-69,CHC,0
46.6,-63,CHC,0
76.3,9,CHC,0
94.1,26,CHC,1.25
81.9,31.1,CHC,0
96.9,-1,CHC,0
90.5,52,CHC,0
66.2,5.9,CHC,0
97.8,10,CHC,0.9
45.8,-46,CHC,0
80.7,23.7,CHC,0.9
80,-12.4,CHC,0
82.4,55,CHC,0
92.8,-23,CHC,0
77.3,8,CHC,0.9
99.9,33.6,CHC,0
92.6,-23.7,CHC,0
82.4,39.3,CHC,0
90.6,12.1,CHC,0.9
74.8,-9.5,CHC,0
107.7,22,CHC,2
99.9,3.2,CHC,0.9
100.3,2.2,CHC,0.9
70,-15,CHC,0
82.9,-20.7,CHC,0
98.2,-15,CHC,0
72.7,34,CHC,0
103.2,7,CHC,0.9
89.3,25,CHC,0
106.4,12.2,CHC,1.25
86.3,62.2,CHC,0
82.6,27,CHC,0
70.7,25.6,CHC,0.9
98.4,-14,CHC,0
101.9,25,CHC,2
105.6,4,CHC,0
110.5,14,CHC,0.9
74.3,6.5,CHC,0
101.9,-15,CHC,0
79.6,61.5,CHC,0
79.9,38.1,CHC,0
98.2,-24,CHC,0
98.9,31,CHC,2
111.3,0,CHC,0
83.2,-18,CHC,0
29.4,-54,CHC,0
74.1,-4,CHC,0
82.9,-20.7,CHC,0
20.1,76,CHC,0
84.8,58,CHC,0
75.1,-14,CHC,0
72.2,-4.6,CHC,0
75.9,39,CHC,1.25
105.9,19.5,CHC,1.25
98.2,40,CHC,0
88.6,32,CHC,0
97,18,CHC,1.6
82.9,-20.7,CHC,0
75.8,52.5,CHC,0
97.1,10.1,CHC,0.9
41.4,-74,CHC,0
70.7,-4,CHC,0
102.8,26,CHC,2
87.6,23.2,CHC,1.25
95.1,48,CHC,0
82.8,11.1,CHC,0
80.7,11,CHC,0.9
106.5,3,CHC,0.9
105.1,25.6,CHC,2
84.1,45.8,CHC,0
106.8,27,CHC,2
95.1,-30,CHC,0
91.5,33.4,CHC,0
79.7,-39,CHC,0
103.8,-1,CHC,0.9
88.4,4.4,CHC,0.9
99.1,33,CHC,0.9
100,0,CHC,0.9
79.7,-23.8,CHC,0
109.4,29.3,CHC,2
108.1,9,CHC,0.9
54.7,-45,CHC,0
72.7,-35,CHC,0
90.3,-17.3,CHC,0.9
59.8,24,CHC,0.9
91.9,-14,CHC,0
92.8,-12,CHC,0
102.4,10,CHC,0.9
81.2,17,CHC,0.9
112.5,18,CHC,2
104.8,36,CHC,0
67.1,-1,CHC,0
107.2,37,CHC,2
76,-4,CHC,0
88.7,6.4,CHC,0
95.9,29,CHC,1.25
80.8,21,CHC,0.9
97.2,7,CHC,0.9
33.6,-16,CHC,0
83.2,-19.1,CHC,0
83.8,33,CHC,0
86.4,40,CHC,0
92.1,18,CHC,0.9
73.7,-26,CHC,0
84.5,-10,CHC,0
68.9,-50,CHC,0.9
98.9,-1,CHC,0
80.4,4.5,CHC,0
105.4,-9.8,CHC,0
95.1,6,CHC,0
104.6,1,CHC,0.9
48.4,-55,CHC,0.9
90.3,-17.3,CHC,0.9
76.6,33,CHC,0
71.1,62.5,CHC,0
82.9,-20.7,CHC,0
81.5,-1,CHC,0
97.4,21,CHC,0
103.5,36,CHC,2
98.3,-13.1,CHC,0.9
97.1,2,CHC,0
59.2,-47,CHC,0.9
92.9,25,CHC,1.25
73.3,-17.1,CHC,0
82.2,3,CHC,0
101.7,11,CHC,0.9
70.1,-11,CHC,0
80,69,CHC,0
101.8,18,CHC,1.6
95.2,-12,CHC,0
99.4,-2,CHC,0
104.9,15,CHC,0.9
63.1,47,CHC,0
104,21,CHC,0
111.4,30,CHC,2
92.8,11,CHC,0.9
96.7,44.3,CHC,0
91,-25,CHC,0
81.9,41,CHC,0
99.1,35.1,CHC,0
85.6,44,CHC,0
105,8.3,CHC,0
90.4,17,CHC,0.9
94.1,55.7,CHC,0
91.5,25,CHC,0
87.1,-1.9,CHC,0
96.4,11,CHC,0.9
92.8,-24,CHC,0.9
88.5,22,CHC,0
98.9,1,CHC,0
80.3,-15.2,CHC,0
91.6,-21,CHC,0
87.8,40.2,CHC,0
80,69,CHC,0
91.1,49.2,CHC,0
73.4,8,CHC,0.9
84.8,8,CHC,0
71.1,25,CHC,0.9
67.4,22.6,CHC,0.9
82.9,-20.7,CHC,0
83.7,12,CHC,0
101.8,30,CHC,0
69.7,64,CHC,0
27.1,44,CHC,0
100.4,40,CHC,0
99.7,14,CHC,0.9
110.8,11,CHC,0.9
107.4,22,CHC,2
98.9,6.5,CHC,0.9
59.2,-53,CHC,0
104.6,24,CHC,2
110.5,-8,CHC,0
107.5,20.9,CHC,0
100.6,-7,CHC,0
101.2,-22,CHC,0.9
90.8,-11,CHC,0
82.9,-20.7,CHC,0
106.7,30,CHC,2
102.4,-19.5,CHC,0.9
81.9,28.7,CHC,0
82.1,18,CHC,0.9
101.1,-6,CHC,0
93.4,-15.8,CHC,0
78.9,-28,CHC,0
108.7,9,CHC,0.9
74.6,-36.9,CHC,0
101.8,-6,CHC,0
109.1,20,CHC,1.25
83.2,58,CHC,0
41,-39,CHC,0
83.7,-10,CHC,0
88.9,3,CHC,0.9
73.8,21.9,CHC,0.9
34.1,-5,CHC,0
65.7,-46,CHC,0
82.8,15.4,CHC,0.9
94.2,38.1,CHC,0
80.7,-1,CHC,0
86.7,-3.6,CHC,0
82.9,-20.7,CHC,0
95.8,23,CHC,0
101.7,24,CHC,1.25
81,58,CHC,0
101.1,-8.1,CHC,0
90.8,-4.6,CHC,0
75.3,4.3,CHC,0.9
74.7,34,CHC,0.9
100.7,26,CHC,0
66.4,3.2,CHC,0.9
76.8,4,CHC,0
99.3,-7,CHC,0
82.9,-20.7,CHC,0
85.7,-17.3,CHC,0
93.6,35,CHC,0
105.9,-4.6,CHC,0
85.2,-31,CHC,0
94.6,-6.3,CHC,0
95.6,36.3,CHC,0
74.1,-6.6,CHC,0.9
93.6,18,CHC,0.9
82.9,-20.7,CHC,0
63.3,50,CHC,0
108.2,-4,CHC,0
83.8,26.4,CHC,0
97,-15,CHC,0.9
93.9,31,CHC,0
96.8,28.8,CHC,2
104,11.2,CHC,1.25
79.2,11,CHC,0
98.3,16,CHC,0.9
82.4,18,CHC,0
73.1,-11,CHC,0
74.8,-20.4,CHC,0
94.5,10.5,CHC,0.9
94.3,-17,CHC,0.9
93.5,19.4,CHC,0
93.8,34.1,CHC,0
87.9,-15.7,CHC,0
78.8,16,CHC,0.9
57.8,69.3,CHC,0
74.1,1.3,CHC,0.9
88.4,66.6,CHC,0
91,17.5,CHC,0.9
99.2,22.3,CHC,0
86.9,4,CHC,0
102.4,5.3,CHC,1.25
110.2,9,CHC,0.9
69.5,-4,CHC,0
99.6,23,CHC,2
96,9.6,CHC,0.9
76.9,67,CHC,0
98.4,35,CHC,0
85.7,22.8,CHC,0
106.2,2.5,CHC,0.9
66.4,13.3,CHC,0
99.4,16,CHC,0
88.6,1,CHC,0
100.3,42.7,CHC,2
96,32.9,CHC,2
83.2,-6,CHC,0
83.5,-25,CHC,0
64,-64,CHC,0
39.3,-50,CHC,0
103.4,13.3,CHC,0.9
53.9,37,CHC,0
86.7,-14,CHC,0.9
81,-35,CHC,0
95.1,18,CHC,1.25
99,7,CHC,1.25
78.7,57,CHC,0
108.4,-0.5,CHC,0.9
97.1,1,CHC,0.9
94.7,68,CHC,0
69.9,44.1,CHC,0
96.4,19,CHC,0
96.8,14.6,CHC,0.9
74.9,-36.9,CHC,0
85.6,17,CHC,0.9
89.7,-27,CHC,0
94.7,18,CHC,0
64,4,CHC,0
103.2,-5,CHC,0
90.4,-15.5,CHC,0
104.7,4,CHC,0.9
83.8,37.9,CHC,0
89.1,-18,CHC,0
88.8,31.5,CHC,0
67.3,1.4,CHC,0
96.7,-19,CHC,0
66.1,59.7,CHC,0
93.4,-20,CHC,0
20.6,-19,CHC,0.9
98.8,26.8,CHC,0
60.9,14,CHC,0
90.3,-17.3,CHC,0.9
82.1,15.8,CHC,0.9
82.6,8,CHC,0
81.9,21.9,CHC,0.9
75.5,20,CHC,0.9
86.7,25,CHC,0
87.7,-3,CHC,0
99.9,-1,CHC,0
99.8,27,CHC,0
96.8,-6.7,CHC,0
107,-17.8,CHC,0.9
59.4,-66,CHC,0
90,-1.1,CHC,0
91.3,-11.8,CHC,0
99.3,-14,CHC,0
78.1,26.9,CHC,0.9
85.8,37.4,CHC,0
73.4,22.1,CHC,0.9
89.6,41.2,CHC,0
66.4,11.9,CHC,0.9
100.6,52,CHC,0
96.5,11.1,CHC,0.9
88.2,28,CHC,0
87.1,38.1,CHC,0
88.3,-19.3,CHC,1.6
99.5,30.4,CHC,0
110.9,17,CHC,0
95.5,-10.1,CHC,0
80.1,54,CHC,0
65.9,-11.9,CHC,0
84.7,-26.8,CHC,0
84.7,10,CHC,0.9
94.8,9,CHC,0.9
74.4,35.4,CHC,0
107.4,-5.1,CHC,0
107.3,16,CHC,1.25
81.3,5.5,CHC,0.9
87.6,11.1,CHC,0.9
105,35,CHC,2
85.4,38.1,CHC,0
103.3,28.9,CHC,2
101,19,CHC,0
87.4,21,CHC,0
92.8,7,CHC,0
90.7,-16,CHC,0
90.4,19.6,CHC,0
95.1,-28.5,CHC,0
85,26.2,CHC,1.6
82.9,-20.7,CHC,0.9
94.1,19,CHC,0.9
80.3,12,CHC,0
66.9,-18,CHC,0
103.6,18.2,CHC,0
87.9,-11.1,CHC,0
95.6,-8,CHC,0
90.3,-17.3,CHC,0.9
99.8,-19,CHC,0
102.3,2,CHC,0
97.4,3,CHC,0.9
100,6.9,CHC,0.9
79.4,-15.9,CHC,0
98.6,-6.7,CHC,0
41,-39,CHC,0
117.6,3.4,CHC,0.9
92.6,31.7,CHC,1.25
99.4,14.9,CHC,1.25
98.3,-8,CHC,0
95.3,-8.7,CHC,0
90.3,6,CHC,0
99.9,9.3,CHC,0
100.6,27,CHC,2
107.5,10.1,CHC,0.9
81.2,31,CHC,0
90.6,32,CHC,0
91.4,63,CHC,0
86.5,5,CHC,0
99.2,19.1,CHC,1.25
71.3,-24.2,CHC,0
74.2,35,CHC,0
73.5,-16,CHC,0
100.7,48,CHC,0
103.2,21.5,CHC,2
82.3,2,CHC,0
62,-47,CHC,0.9
93.6,42,CHC,1.25
97.4,34.7,CHC,2
93.7,62,CHC,0
99.8,4.8,CHC,0
45.3,-32,CHC,0
101.2,2.4,CHC,0.9
26.7,37,CHC,0.9
80.7,-1.2,CHC,0.9
106.2,17,CHC,1.25
83.3,36,CHC,0
54,-53,CHC,0
70.9,45.4,CHC,1.25
82.8,13,CHC,0
80.7,-11.3,CHC,0
108.1,-21,CHC,0
103.9,16,CHC,1.25
86.9,15,CHC,0.9
85.9,16.4,CHC,1.25
84,17,CHC,0.9
105.7,7.4,CHC,0
93.8,3,CHC,0.9
104.6,31,CHC,2
96.3,30,CHC,0
90.4,14,CHC,1.25
103.2,13.9,CHC,1.25
63.1,63,CHC,0
89.9,72,CHC,0
110.1,9,CHC,1.25
90.5,29.1,CHC,0
103.6,1.2,CHC,0
61.2,46.1,CHC,1.25
105.8,12.2,CHC,0.9
62.4,19.8,CHC,0.9
41,-39,CHC,0
85.8,42,CHC,0
107.3,-1,CHC,0.9
72.6,-42,CHC,0.9
94.3,19.7,CHC,0
91.7,-19,CHC,0.9
80.9,-63,CHC,0
84.1,33.3,CHC,0
99.9,24.5,CHC,2
74.3,3,CHC,0
82.9,-20.7,CHC,0
64.5,12,CHC,0
80,28,CHC,0
NA,NA,CHC,0
86.5,-26.1,CHC,0
91,57,CHC,0
93.4,-10.2,CHC,0
93.4,-16,CHC,0.9
111.9,17.3,CHC,1.25
46.6,-15.2,CHC,0
76,13.8,CHC,0.9
74.6,23,CHC,0.9
96.7,-0.6,CHC,0.9
108,10,CHC,1.25
82.9,-20.7,CHC,0
93.2,14.3,CHC,0.9
83.2,-28,CHC,0
94.4,-13,CHC,0
80.2,14.3,CHC,0.9
56.5,-13.1,CHC,0
80.9,55.4,CHC,0
92.9,64,CHC,0
109.3,-5.7,CHC,0
62.2,-12,CHC,0
98.4,19,CHC,0
105.6,14.4,CHC,0
108.5,15,CHC,0
106.9,-25,CHC,0
64.8,44,CHC,1.25
73.9,-28.2,CHC,0
64.9,-11.6,CHC,0
81.8,34,CHC,0
73.2,-30.8,CHC,0
66.1,47.2,CHC,0
95.8,-10.1,CHC,0
67.6,-15,CHC,0
82.9,-20.7,CHC,0
89.2,20.1,CHC,0.9
97.4,-27,CHC,0.9
92.9,62,CHC,0
97.5,16,CHC,0
105.5,15,CHC,1.25
96.5,42,CHC,0
91.5,39.1,CHC,0
74.6,27.5,CHC,0.9
83.7,49.4,CHC,0
109.9,6.6,CHC,0
90.4,44.7,CHC,0
94.8,-17,CHC,0
71.5,-11.9,CHC,0.9
91.6,42.1,CHC,0
74.3,9,CHC,0.9
76.6,16,CHC,0.9
106.3,29,CHC,2
80.3,2.2,CHC,0
67.9,1,CHC,0
100.3,11,CHC,0.9
98.3,39.4,CHC,0
89.3,51,CHC,0
94.6,28.9,CHC,1.25
87.8,2,CHC,0.9
73.2,52,CHC,0
81.2,2.1,CHC,0
89.3,-28,CHC,0
113,13,CHC,1.25
102.7,27.6,CHC,2
98.9,61.8,CHC,0
103.1,13,CHC,0.9
83.6,-34,CHC,0
96.3,-4,CHC,1.25
55.9,-26,CHC,0
97.5,29,CHC,0
82.9,-20.7,CHC,0
98.8,7.6,CHC,0
93.9,9.4,CHC,0.9
77.2,22.1,CHC,0.9
64.9,-15,CHC,0
96.6,62,CHC,0
41,-39,CHC,0
55.5,59,CHC,0
97.6,-16.3,CHC,0.9
79.4,64,CHC,0
83.7,55,CHC,0
99.7,20.7,CHC,0
98.5,6,CHC,0
79.5,-10,CHC,0
32.5,-40,CHC,0.9
110,5.4,CHC,0.9
100.2,12.9,CHC,0.9
80.4,50.8,CHC,0
107.9,33.9,CHC,2
91.9,-16.5,CHC,0
108,10.9,CHC,0.9
99.6,-23.3,CHC,0.9
25,38.1,CHC,0
82.9,-20.7,CHC,0
102.5,32.8,CHC,2
99.5,19.2,CHC,1.25
84.1,32,CHC,0
106.3,26.9,CHC,2
110.5,6,CHC,0.9
77.5,-14.4,CHC,0
106.8,-0.1,CHC,0
58.7,-58,CHC,0
92.6,23,CHC,0
96.2,-16,CHC,0
79.1,65.7,CHC,0
110.8,24.5,CHC,2
93.8,26.9,CHC,1.25
81.7,-39,CHC,0
96.4,35.2,CHC,0
98.8,35,CHC,0
79,-29,CHC,0
97,19,CHC,0
88.6,61,CHC,0
98.7,-11,CHC,0
73.9,15.2,CHC,1.25
97,-17.4,CHC,0
95,10,CHC,0
97,11.1,CHC,0.9
66,24,CHC,0.9
96.1,56,CHC,0
96.1,-4,CHC,0
95.8,37,CHC,0
92,3.7,CHC,0
44,-77,CHC,0.9
88.2,73,CHC,0
95.5,-12,CHC,0
108.4,-3.3,CHC,0
108.1,1,CHC,1.25
92.7,79,CHC,0
97.5,38,CHC,0
82.4,66,CHC,0
92.8,62,CHC,0
103.4,11.8,CHC,0.9
78.1,32,CHC,0
82.9,-20.7,CHC,0
97.8,19,CHC,0
58.4,-16.5,CHC,0
102.4,-1,CHC,0
63.7,49,CHC,0
97.8,33.2,CHC,0
95.8,37,CHC,0
104.8,17,CHC,0
88.8,-1,CHC,1.25
101.2,13.5,CHC,0.9
82.9,-20.7,CHC,0
110.9,10,CHC,0.9
80,69,CHC,0
98.3,14,CHC,0
82.9,-20.7,CHC,0
88,-13.7,CHC,0
57.6,65,CHC,0
92.5,-35,CHC,0
79.1,-4,CHC,0
81.6,-22.3,CHC,0
83.2,24.2,CHC,0.9
82.9,-20.7,CHC,0
91.3,-8,CHC,0
88.3,9.8,CHC,0.9
93.8,27,CHC,0
107.9,30,CHC,2
96.2,-6,CHC,0.9
79.2,24.6,CHC,1.6
99.3,-16,CHC,0
77,-39.8,CHC,0
113.1,23,CHC,2
102.3,-7.1,CHC,0
65.7,-43,CHC,0.9
94.5,10.6,CHC,0.9
93.1,61.3,CHC,0
93.4,49,CHC,0
80.4,55.5,CHC,0
102.7,15,CHC,0
99.9,18.4,CHC,0.9
87.9,43.3,CHC,0
68.1,-14,CHC,0
63.5,-39.1,CHC,0
104.9,17,CHC,0
86.2,69,CHC,0
99.8,39.5,CHC,0
91.9,31.1,CHC,0
80.4,-39.2,CHC,0
77,-16,CHC,0.9
76.3,-57,CHC,0
82.1,9.3,CHC,0.9
89.5,54.6,CHC,0
98.4,16,CHC,0
90.8,-22.1,CHC,0
89.6,-41,CHC,0
95.8,27,CHC,0
109,10,CHC,0.9
103.2,24,CHC,2
96.4,16.1,CHC,0
83.2,55.8,CHC,0
65.9,-18.1,CHC,0
57.3,-56,CHC,0
76.5,-3,CHC,0
81.8,13.4,CHC,0.9
37.5,-33,CHC,0
100.8,14,CHC,1.25
108.9,18.8,CHC,2
87,15,CHC,0
105.5,10.1,CHC,0.9
95.7,45.8,CHC,0
106.8,17.3,CHC,0
77.4,23,CHC,0.9
105.2,6.5,CHC,0.9
100.8,27,CHC,2
81.3,53,CHC,0
104.7,32,CHC,2
95.3,21.9,CHC,0
70.8,-19,CHC,0
115.8,12,CHC,0.9
95.6,-17,CHC,0
101.4,30,CHC,0
104,22,CHC,1.25
108.7,-8.3,CHC,0.9
102.5,2.9,CHC,0
84.7,40,CHC,0
74.7,-41,CHC,0
99.3,35,CHC,2
88.6,49,CHC,0
89.1,18.2,CHC,0
73.5,34.1,CHC,0
108.9,20,CHC,2
87.9,15.7,CHC,0.9
82.6,16,CHC,0.9
93.7,23,CHC,0
82.2,-1.1,CHC,0.9
92.6,-4.1,CHC,0.9
84.3,28.7,CHC,0
61.6,-21,CHC,0
108.7,22,CHC,1.25
97,-11,CHC,0
97.2,2.4,CHC,0.9
70.5,-39,CHC,0
97.5,-10.4,CHC,0
95.9,37,CHC,0
106.6,20,CHC,0
89.2,50,CHC,0
103.8,13,CHC,0.9
105.8,19.5,CHC,1.25
111.8,15,CHC,0
31.1,13,CHC,0.9
93.9,31.5,CHC,0
92.5,29,CHC,1.25
90.8,-9,CHC,0
104.6,24,CHC,1.25
87.7,-17.4,CHC,0
85.1,42,CHC,0
93.6,55,CHC,0
88.8,17,CHC,0.9
86.5,-20.5,CHC,0
77.5,30.9,CHC,0
105.2,19,CHC,1.25
74,-10,CHC,0
86.1,-14,CHC,0
96,42,CHC,0
90,-8.4,CHC,0
69.5,2,CHC,0
105,-1,CHC,0.9
104.2,-16.8,CHC,0.9
105.9,-9.6,CHC,0
110.8,4.9,CHC,0
83.9,-7,CHC,0
67.3,20.6,CHC,0.9
83.9,-7.1,CHC,0
75,32.6,CHC,1.25
79.6,-5,CHC,0
86.3,8.7,CHC,0
82.9,-20.7,CHC,0
87.6,18,CHC,0.9
103.5,20.3,CHC,2
95,-25,CHC,0
82.9,62,CHC,0
82.2,51,CHC,0
70.9,-37,CHC,0
105.4,37,CHC,2
91.6,44.2,CHC,0
98.8,20,CHC,1.6
81.3,38,CHC,0
103.1,36.7,CHC,0
93.7,26.9,CHC,0
95.3,-5.9,CHC,0.9
92.4,20,CHC,1.25
76.9,17.1,CHC,0.9
97.3,43.6,CHC,0
93.1,21,CHC,0
96.5,-13,CHC,0
80.5,18,CHC,0.9
82,24.7,CHC,1.25
99.5,9,CHC,0
82.9,-20.7,CHC,0
87.4,14.3,CHC,0.9
93.6,17,CHC,0.9
92.5,30.6,CHC,0
106.4,-6.4,CHC,0.9
49.1,-71,CHC,0
81.6,20.9,CHC,0.9
93,24,CHC,0
51,-81,CHC,0.9
70,7.9,CHC,0
71.3,-53,CHC,0
106.4,4,CHC,0
90.2,-13.9,CHC,0
103.4,24,CHC,2
106.6,31,CHC,2
91.1,36.4,CHC,0
77.2,-3,CHC,0.9
94.4,-10,CHC,0.9
105.4,6,CHC,0.9
95.8,39,CHC,0
73.2,-21,CHC,0
44.2,-80,CHC,0
82.9,-20.7,CHC,0
94,6.2,CHC,0
91.8,41,CHC,0
25.3,-4.9,CHC,0.9
67.2,-6,CHC,0
96.8,3,CHC,0
86.4,14.9,CHC,0.9
60.9,-63,CHC,0
99.8,34,CHC,2
97.3,-23,CHC,0
78.9,39,CHC,0
53.4,-21,CHC,0
71.8,53,CHC,0
90.3,-17.3,CHC,0.9
108.9,-1,CHC,0
97.2,30,CHC,2
92.2,57.6,CHC,0
101.3,7.5,CHC,0
90.8,30.6,CHC,0
101.4,5.9,CHC,0
70.5,2,CHC,0
67.4,-14,CHC,0
98.8,18,CHC,0
87.7,26,CHC,0
41,-39,CHC,0
105.8,14.7,CHC,1.25
82.9,-20.7,CHC,0
95.4,9,CHC,0
95.3,14,CHC,1.25
90.7,1.9,CHC,0
76,-15,CHC,0
95.4,46.6,CHC,0
89.8,68.7,CHC,0
93.9,13.2,CHC,0.9
64.7,-17,CHC,0
96.3,0,CHC,0
97.8,-17.7,CHC,0
59.4,32,CHC,0
107.9,15.1,CHC,1.25
101,18,CHC,1.25
76.3,-52.9,CHC,0
82.9,-20.7,CHC,0
102.2,35.4,CHC,2
102.7,-1.2,CHC,0
98.8,-6.5,CHC,0
58.5,17,CHC,0.9
74.5,61,CHC,0
64.1,7,CHC,0
78.9,35.5,CHC,0
102.5,19,CHC,1.25
88.1,-22.3,CHC,0
74.4,39.5,CHC,0.9
82,0.6,CHC,0
99.5,27.3,CHC,2
84.9,64,CHC,0
107.6,12,CHC,0.9
75.8,32,CHC,0
45.9,72,CHC,0
61,63,CHC,0
80,31,CHC,0
80.3,41,CHC,0
94.3,24.8,CHC,1.25
87.3,23.4,CHC,0
78.1,48,CHC,0
89.4,-18,CHC,0.9
107.5,19.4,CHC,2
80,69,CHC,0
83.6,27,CHC,0
104.1,24,CHC,0
80.3,54,CHC,0
90.3,-17.3,CHC,0.9
65,5.2,CHC,0
83,14,CHC,0.9
72.8,13,CHC,0
81.9,-2,CHC,0.9
111.3,10.4,CHC,0.9
101,11.3,CHC,0.9
89.2,-30.7,CHC,0.9
82.4,19.2,CHC,0
106.7,-3.4,CHC,0
54,-42.2,CHC,0
96.2,26,CHC,0
97.3,6,CHC,0
100,-5.8,CHC,0
64.5,13,CHC,0
69.1,79,CHC,0
78.6,23,CHC,0.9
68.8,-66,CHC,0
98.2,47.5,CHC,0
86.7,12,CHC,0.9
104.6,26,CHC,2
101.1,13.2,CHC,0.9
105.2,10.5,CHC,0.9
63.5,77,CHC,0
71.6,-2,CHC,0
102,12,CHC,1.25
91.6,19.2,CHC,0.9
106,2.9,CHC,1.25
103,-14,CHC,0
87.7,40.1,CHC,0
48.5,-71,CHC,0
97.9,26.8,CHC,0
64.6,-17,CHC,0
61.7,56,CHC,0
102.3,28,CHC,2
101.7,27.2,CHC,2
74.1,-7,CHC,0
97.1,-14,CHC,1.25
84,31.5,CHC,0
93,20,CHC,0
101.3,-15,CHC,0
84.1,10.5,CHC,0
92.5,-21.5,CHC,0
108,17.9,CHC,0
88.3,-15,CHC,0
97.2,36,CHC,0
101.5,45,CHC,0
107.1,-17,CHC,0.9
45.8,-71,CHC,0
78.1,25.5,CHC,0
90.5,18.7,CHC,0
97.1,23,CHC,1.25
52.7,63.5,CHC,0
87.4,27.4,CHC,0
64.5,80,CHC,0
99.6,25.8,CHC,2
106.1,3.5,CHC,0
82.4,2,CHC,0
88.7,27.2,CHC,0
105.1,1.5,CHC,0.9
94.2,-8,CHC,0
86.2,-9,CHC,0
108.8,11,CHC,0.9
103.2,24,CHC,1.25
103.2,1,CHC,0.9
86.4,13.8,CHC,0.9
83.7,1.1,CHC,0.9
91.9,55,CHC,0
102.1,13.5,CHC,0
82.9,41,CHC,0
98.8,12.4,CHC,1.25
90,-12,CHC,0
105.7,30.5,CHC,2
104.6,1,CHC,1.25
89.6,33.7,CHC,0
104.5,-0.2,CHC,0
62.4,11,CHC,0
83.8,36,CHC,0
62.9,58.8,CHC,0
93.5,-0.4,CHC,0
69.7,22.6,CHC,0.9
88.8,34.1,CHC,0
69.4,-31.4,CHC,0
99.9,10.6,CHC,0.9
110.8,15.7,CHC,1.25
60.3,-16,CHC,0
82.9,-20.7,CHC,0
90.4,-6,CHC,0
92.9,-52,CHC,0
82.5,-39,CHC,0
97.5,-29,CHC,0
102.3,-4,CHC,0
101,19,CHC,0
78.3,25.8,CHC,0
103.6,2,CHC,0
18.3,49,CHC,0
65.4,78,CHC,0
59,37.3,CHC,0
95.4,47.9,CHC,0
73.9,57.1,CHC,0
72,-0.4,CHC,0
98,27,CHC,2
96.2,16,CHC,0
68.9,0,CHC,0
105.1,28,CHC,2
101.5,12,CHC,0.9
105.4,7,CHC,0.9
81.8,64.8,CHC,0
109.7,0,CHC,0.9
86.2,39.1,CHC,0
55.7,-13,CHC,0
99.5,8,CHC,0
97,4,CHC,1.25
76.2,16.7,CHC,0.9
72.4,44,CHC,0
103.6,35,CHC,2
102.6,31,CHC,2
90.9,24,CHC,0
73.7,4.4,CHC,0
93.1,20,CHC,0.9
97.6,-15,CHC,0
106.8,17.7,CHC,1.25
92.1,29,CHC,0
106.5,27,CHC,2
102.2,28.6,CHC,2
96.6,9,CHC,0
82.9,-20.7,CHC,0
107.2,19.5,CHC,2
98.5,28,CHC,2
85.4,-35,CHC,0
102.8,-30,CHC,0
52.6,23,CHC,0
73.6,10,CHC,0
83.4,39.3,CHC,0
89.8,38.3,CHC,0
79.7,7.7,CHC,0.9
95,19,CHC,0
98.6,-9,CHC,0
105.8,19.8,CHC,1.25
114,13,CHC,0
91.3,7.7,CHC,0.9
95.9,4.3,CHC,0.9
87.5,-28,CHC,0
83.4,-2.7,CHC,0
72.2,77,CHC,0
111.3,29.7,CHC,2
94.9,37.5,CHC,1.6
79.8,43.9,CHC,0
106.2,12,CHC,0.9
95.4,31.2,CHC,0
96.1,13.6,CHC,0.9
86.5,-6.7,CHC,1.25
84.6,18.9,CHC,1.25
97.4,-8.3,CHC,0
66.3,-59,CHC,0.9
72.8,-18,CHC,0
81.3,63.6,CHC,0
83.3,46,CHC,0
67.9,-2,CHC,0
109.4,27.7,CHC,2
77,-54,CHC,0
89.8,69,CHC,0
90.2,34,CHC,0
45.2,-65,CHC,0
64.2,-50.5,CHC,0
99.1,1,CHC,0.9
82.9,-20.7,CHC,0
56.4,20,CHC,0
96.9,24,CHC,1.25
63.2,38.2,CHC,0
97,-6.2,CHC,0.9
105.9,-13,CHC,0.9
92.7,13,CHC,0.9
85.6,40.9,CHC,0
99.6,-11,CHC,0
86,2.2,CHC,0.9
